O_code,D_code,car_time,bus_time,ship_time,rail_time,air_time,car_cost,bus_cost,ship_cost,rail_cost,air_cost
16,19,267.1548,535.2,-,275.4,402.2,4420,9280,-,13100,75630
16,20,187.074,254.2,-,100,-,4290,3700,-,7300,-
16,21,207.0942,302.4,-,268.9,-,5600,5210,-,8760,-
16,22,370.6472,508.8,-,271.5,389.5,10400,7560,-,18410,29340
16,23,216.8308,277.1,-,262,292,7080,4870,-,11750,47640
16,24,292.4262,337,-,356.9,341.8,9060,5640,-,13290,49720
16,25,275.688,328.6,-,253.6,252.5,7530,9700,-,9090,52110
16,26,294.833,325.2,-,250.2,258.7,6310,9760,-,9350,51690
16,27,312.4464,387.7,-,282.7,225.7,11040,9680,-,9810,51310
16,28,344.063,443.2,-,289.7,265.7,11560,5970,-,12730,38780
16,29,313.7592,-,-,287.2,255.1,9860,-,-,9710,53360
16,30,375.3514,464.9,-,358.9,262.3,12180,10550,-,10500,50170
16,31,413.532,566.1,-,425.5,320.5,9180,13500,-,17880,57050
16,32,520.5252,673.6,-,507.9,334.9,13800,15230,-,19680,59120
16,33,445.0392,574.1,-,332.1,343.1,12020,13200,-,16500,60350
16,34,561.6596,687.6,-,382,340.5,16170,16050,-,18930,61730
16,35,666.4648,1017.1,-,442.4,375.4,18820,17110,-,21570,62130
16,36,416.7046,506.3,-,482.3,319.3,14650,13700,-,19450,59330
16,37,455.8698,548.3,-,407,316.6,15970,14450,-,17360,59600
16,38,563.7382,661.3,-,521.3,321.3,19270,16700,-,20210,62060
16,39,544.3744,666.4,-,523.6,350.6,18520,16400,-,20140,61910
16,40,792.603,965.8,-,449.7,289,22690,13290,-,22230,42520
16,41,851.8978,1050.8,-,507.6,350.6,23440,15700,-,24350,44960
16,42,909.0046,985.3,-,590.5,362.2,25580,17210,-,25650,49590
16,43,890.2972,944,-,531.3,380.3,24500,11630,-,25200,47820
16,44,842.927,998.1,-,530.6,371.6,23860,16980,-,24410,60840
16,45,1018.4046,1146.4,-,726.6,334.5,28260,16260,-,31640,60620
16,46,1029.7822,1224.4,-,578.3,433.3,28410,15500,-,28880,53140
16,47,-,-,-,-,367.2,-,-,-,-,50950
16,48,1397.0346,2277.2,-,979.2,363.2,27910,24520,-,37070,61950
16,49,1168.498,1839,-,743.6,268.6,20950,18750,-,32220,39980
16,50,885.0426,1430,2237.6,507.9,325.9,16390,13940,28190,28200,53300
17,1,1302.513,1943.4,-,878.9,383.9,28470,28680,-,36660,62000
17,2,705.1924,907.5,-,426.2,356.2,15500,14810,-,26390,60980
17,3,613.6246,747.4,-,338,470,16860,11790,-,24510,36130
17,4,472.4986,588.2,-,303.1,287.1,12950,9010,-,22470,33350
17,5,520.3064,869.1,-,436.4,369.4,11010,13520,-,27130,55010
17,6,428.848,499.6,-,376.5,389.5,9510,9320,-,22410,34080
17,7,411.891,545.4,-,296.7,348.7,11290,8470,-,20560,34050
17,8,448.3212,746.5,-,337.3,356.3,12460,6950,-,17040,30420
17,9,418.5644,605.4,-,242.3,366.3,11220,8010,-,16980,28540
17,10,343.1878,436.7,-,248.2,385.2,9460,6270,-,12150,30400
17,11,404.3424,536.6,-,206.3,276.3,12060,5480,-,13760,27150
17,12,463.4184,610.1,-,274.9,290.9,11540,9230,-,15030,27600
17,13,403.0296,502.9,-,245.9,254.9,10540,9200,-,14260,26850
17,14,435.7402,558.8,-,260.8,242.8,11210,9340,-,14510,26810
17,15,258.2934,331.1,-,289.5,316.3,7320,4820,-,12340,44260
17,16,71.11,122.8,-,98.9,-,1680,1100,-,3700,-
17,17,0,-,-,-,-,0,-,-,-,-
17,18,85.0038,-,-,113,-,2280,-,-,3190,-
17,19,306.2106,624.3,-,312.6,367.6,7060,9800,-,14810,30730
17,20,227.2238,301.4,-,137.2,-,5650,4220,-,9130,-
17,21,195.7166,352.5,-,235.5,-,5420,4930,-,7070,-
17,22,359.379,553,-,275.7,347.2,10220,8750,-,12710,72170
17,23,205.4532,327.1,-,228.1,264.8,6890,4590,-,8390,67420
17,24,270.9838,384,-,296,338.8,6110,5360,-,10100,69300
17,25,220.3316,-,-,219.8,260.6,6160,-,-,7070,52890
17,26,239.4766,318.6,-,216.4,266.8,4890,4580,-,7330,52470
17,27,257.09,325,-,248.8,233.8,9660,4580,-,8000,52090
17,28,288.7066,344.5,-,255.8,273.7,10190,5040,-,9800,39560
17,29,258.4028,355.5,-,253.4,263.2,8480,4940,-,7690,54140
17,30,319.995,402.3,-,325.1,270.3,10800,5550,-,8690,50950
17,31,358.1756,580.2,-,391.7,356.7,7800,8270,-,15480,57740
17,32,465.1688,639,-,474.1,371.1,12580,9600,-,18090,59810
17,33,389.6828,-,-,298.3,273,10640,-,-,13240,59660
17,34,506.3032,612.9,-,348.2,376.7,14790,9950,-,16320,62420
17,35,611.1084,952.5,-,408.6,411.6,17440,12150,-,19180,62820
17,36,361.3482,442.6,-,448.4,253.5,13270,7900,-,17700,59060
17,37,400.5134,484.6,-,373.2,352.7,14590,8600,-,14220,60290
17,38,508.3818,602.7,-,487.4,352.4,17890,11000,-,18950,62670
17,39,489.018,597.7,-,489.7,386.7,17140,10650,-,18550,62600
17,40,737.2466,917.1,-,415.9,253.2,21310,13410,-,19510,39160
17,41,796.5414,1093.9,-,473.8,314.8,22060,15420,-,21310,41600
17,42,853.6482,934.5,-,556.6,397.6,24200,15960,-,23040,43980
17,43,834.9408,987,-,497.5,344.5,23120,11350,-,22490,44460
17,44,787.5706,1041.2,-,496.8,381.8,22480,16700,-,21370,46920
17,45,963.0482,1163.7,-,692.8,340.6,26880,17590,-,28710,60330
17,46,974.4258,1160.7,-,544.5,397.5,27030,17020,-,26160,49780
17,47,-,-,-,-,352.4,-,-,-,-,47360
17,48,1437.1844,2226.3,-,1016.3,409.3,29220,32390,-,38220,61920
17,49,1208.6478,1788.1,-,780.8,324.8,22260,26620,-,33050,40670
17,50,925.1924,1379.1,-,545.1,362.1,17700,21810,-,29350,53990
18,1,1369.0282,2159.5,-,926.9,386.9,30320,22730,-,37560,45250
18,2,771.7076,979.4,-,474.3,361.3,17350,16990,-,27710,41520
18,3,680.1398,849.3,-,386,328,18680,13970,-,25840,39530
18,4,539.0138,674.6,-,351.1,262.1,14840,11400,-,23790,33300
18,5,586.8216,988,-,484.4,386.4,12860,15630,-,28350,40430
18,6,495.3632,583.7,-,424.5,364.5,11360,10470,-,23730,34030
18,7,478.4062,663.3,-,344.8,323.8,13140,9790,-,21890,34000
18,8,514.8364,717.6,-,378.3,331.3,14350,8580,-,17500,30370
18,9,485.0796,-,-,290.3,341.3,13060,-,-,18740,28490
18,10,409.703,520.7,-,296.2,360.2,11310,7420,-,13910,30350
18,11,470.8576,526.6,-,254.4,251.4,13870,7020,-,15630,27100
18,12,513.7424,561.5,-,314,260,14240,9200,-,15610,27680
18,13,454.4476,512.9,-,285,229.9,13000,7980,-,15040,26800
18,14,460.574,477.8,-,255.8,217.8,12890,8200,-,14600,26760
18,15,324.8086,448.9,-,337.6,370.6,9170,6140,-,14100,34000
18,16,137.6252,206.9,-,146.9,-,3810,2250,-,5680,-
18,17,84.4568,-,-,113.5,-,2280,-,-,3190,-
18,18,0,-,-,-,-,0,-,-,-,-
18,19,357.5192,470.4,-,360.6,409.4,9660,7650,-,17420,78350
18,20,293.739,419.3,-,185.3,-,7500,5540,-,11210,-
18,21,150.5344,237.6,-,159.6,-,3710,3580,-,4940,-
18,22,325.5744,-,-,199.7,366.3,8630,-,-,10970,72810
18,23,156.989,212.2,-,152.2,-,5190,3240,-,6320,-
18,24,217.159,272.1,-,220.1,-,4390,4010,-,8030,-
18,25,166.5068,-,-,142.8,279.7,4470,-,-,4940,53530
18,26,185.6518,252.4,-,139.4,285.9,3090,3260,-,5200,53110
18,27,203.2652,316.9,-,171.9,252.9,8000,3980,-,6210,52730
18,28,234.8818,338.4,-,178.9,292.9,8520,4210,-,7950,40200
18,29,204.578,289.4,-,176.4,282.3,6820,3620,-,5560,54780
18,30,266.1702,394.1,-,248.1,289.5,9140,4850,-,7220,51590
18,31,304.3508,493.3,-,314.7,270.9,6130,7000,-,13950,57400
18,32,411.344,600.8,-,397.1,389.1,10930,8730,-,16620,30430
18,33,335.858,-,-,221.3,292.2,8970,-,-,11710,60300
18,34,452.4784,-,-,271.2,370.8,13110,-,-,14680,61920
18,35,557.2836,990.3,-,331.6,595.6,15760,11500,-,18080,36690
18,36,307.5234,433.5,-,371.5,272.7,11610,7200,-,16170,59700
18,37,346.6886,-,-,296.2,274.6,12930,-,-,12900,59700
18,38,454.557,588.6,-,410.5,364.5,16230,10200,-,17690,34070
18,39,435.1932,593.6,-,412.8,384.8,15480,9900,-,17080,33820
18,40,683.4218,900.9,-,338.9,228.3,19630,11660,-,18520,39110
18,41,742.7166,986,-,396.8,289.8,20390,14070,-,20210,41550
18,42,799.8234,920.4,-,479.7,372.7,22530,15580,-,21940,43930
18,43,781.116,879.1,-,420.5,319.5,21440,10000,-,21560,44410
18,44,733.7458,933.2,-,419.8,356.8,20800,15350,-,20270,46870
18,45,909.2234,1081.5,-,615.8,315.7,25200,14630,-,27780,60280
18,46,920.601,1159.6,-,467.6,372.6,25350,13870,-,25240,49730
18,47,-,-,-,-,327.5,-,-,-,-,47310
18,48,1503.6996,2442.4,-,1064.4,394.4,31070,26440,-,39550,62590
18,49,1275.163,2004.1,-,828.8,299.8,24110,20670,-,34380,40620
18,50,991.7076,1595.1,-,593.1,372.1,19550,15860,-,30570,58760
19,1,1309.1864,2034.2,-,849.4,355.4,31860,26500,-,28890,40350
19,2,711.8658,764.1,-,396.8,327.8,18890,9500,-,19040,39330
19,3,562.316,650,-,308.5,476.5,15100,8660,-,16840,41690
19,4,421.19,558.9,-,274.4,377.5,11250,6100,-,14040,68490
19,5,569.8646,697.8,-,406.9,340.9,12230,11700,-,19680,33360
19,6,427.9728,545.4,-,347,352,11670,8640,-,14200,24510
19,7,360.5824,537.6,-,267.3,428.8,9530,7190,-,11700,75100
19,8,247.5722,373,-,264.8,-,7840,4350,-,7840,-
19,9,247.0252,342.2,-,212.8,-,5600,3690,-,7480,-
19,10,177.0092,-,-,255.7,-,5150,-,-,7480,-
19,11,156.989,209.1,-,148.1,-,5360,2390,-,3720,-
19,12,188.4962,245.7,-,182.5,-,4540,3000,-,5470,-
19,13,128.1074,181.7,-,133.4,-,3540,2180,-,4310,-
19,14,160.818,225.2,-,165.3,-,4230,2610,-,3720,-
19,15,307.961,550.7,-,315,374.7,8540,7390,-,13530,70430
19,16,268.6864,-,-,280.4,330.4,4420,-,-,12450,30040
19,17,306.32,579.7,-,318,367,7060,9000,-,14160,30730
19,18,357.4098,471.3,-,365.5,339.6,9670,7650,-,16770,30680
19,19,0,-,-,-,-,0,-,-,-,-
19,20,163.2248,355,-,193.7,-,4070,5590,-,6420,-
19,21,251.9482,333.8,-,280.1,383.9,6820,5230,-,14160,69520
19,22,144.7362,341.6,-,187.2,-,1750,4450,-,4620,-
19,23,234.116,301.4,-,250.7,-,7530,5650,-,14040,-
19,24,309.7114,368.3,-,318.6,427.2,9510,5660,-,15750,70250
19,25,328.4188,454.1,-,293.3,389,9000,8000,-,16620,64660
19,26,356.8628,450.7,-,289.9,395.2,9170,8060,-,16690,64240
19,27,365.1772,472.1,-,318.4,304.4,12500,7980,-,17370,30630
19,28,396.7938,511.6,-,320.4,317.6,13020,8180,-,17620,30730
19,29,360.0354,487.6,-,326.9,340.1,9630,8420,-,17050,31510
19,30,428.0822,560.4,-,394.6,337.6,13640,7950,-,18130,28900
19,31,539.5608,691.5,-,456.2,328.2,15370,11800,-,21570,36090
19,32,618.0006,819.1,-,538.6,342.6,18290,13860,-,22290,38160
19,33,530.59,699.6,-,362.8,350.8,15710,11500,-,19530,39390
19,34,647.2104,809,-,412.7,348.2,19620,13950,-,21340,40770
19,35,752.0156,1025,-,473.1,383.1,22270,12600,-,23630,41170
19,36,481.1412,631.7,-,513,327,18050,12000,-,22050,38370
19,37,520.4158,673.7,-,437.7,324.2,19370,12750,-,20180,38640
19,38,628.2842,786.8,-,552,329,22670,15000,-,23140,41100
19,39,608.9204,786.8,-,554.3,358.3,21920,14650,-,22750,40950
19,40,878.0444,993.2,-,480.4,310.7,26180,13510,-,25050,27990
19,41,937.4486,1150.7,-,538.3,372.3,26940,17570,-,27060,30430
19,42,994.5554,-,-,621.2,369.9,29010,-,-,28470,28630
19,43,975.848,1014.3,-,564,394,27990,12010,-,28970,40230
19,44,928.4778,1082.4,-,561.3,379.3,27350,16690,-,27010,39880
19,45,1103.9554,1314.3,-,759.3,342.1,31750,20860,-,35510,39660
19,46,1115.333,1360.8,-,611,400,31830,21370,-,32970,29150
19,47,-,-,-,-,374.9,-,-,-,-,29990
19,48,1443.8578,2317.1,-,986.8,380.8,32610,30210,-,30770,40270
19,49,1215.3212,1878.9,-,751.3,342.3,25650,24440,-,25710,27800
19,50,931.8658,-,-,515.6,333.6,21090,-,-,21570,32340
20,1,1225.933,1960.8,-,786.2,349.2,25690,19990,-,31200,44500
20,2,628.6124,826.7,-,333.5,440.5,12720,13390,-,20920,42730
20,3,537.0446,666.5,-,245.3,474.3,14070,10370,-,19040,42430
20,4,395.8092,507.4,-,210.3,439.3,10240,7590,-,16570,40260
20,5,443.617,788.3,-,343.7,465.7,8230,12100,-,21660,41640
20,6,352.268,479.3,-,283.7,454.7,6730,7200,-,16720,39010
20,7,335.311,464.6,-,204,423.5,8510,7050,-,14120,74640
20,8,260.2626,497.8,-,244.6,415.3,7000,5180,-,11160,58870
20,9,230.3964,454.7,-,149.6,462.5,5690,4590,-,10220,60700
20,10,155.0198,353.9,-,123.5,-,3880,3720,-,5380,-
20,11,216.1744,321.7,-,113.6,317.4,6550,3290,-,6460,29730
20,12,286.4092,358.2,-,182.2,319.3,7640,3900,-,8830,30370
20,13,229.74,283.2,-,153.2,292.5,6700,3080,-,7290,29730
20,14,262.56,334.7,-,168,287.2,7110,3520,-,8630,29730
20,15,181.7134,250.2,-,198.8,369.4,4510,3480,-,13040,69970
20,16,185.7612,249.2,-,100.2,-,4290,3700,-,7300,-
20,17,226.458,298,-,137.7,-,5640,4220,-,9130,-
20,18,293.0826,415.3,-,185.3,-,7500,5540,-,11210,-
20,19,163.7718,363.2,-,188.8,-,4070,5590,-,7070,-
20,20,0,-,-,-,-,0,-,-,-,-
20,21,273.6094,381.4,-,260.8,378.6,7250,4730,-,7980,69060
20,22,271.9684,492.2,-,215.9,430.3,5620,5830,-,14000,72660
20,23,255.8866,342,-,228.4,347.9,7950,4150,-,7530,67910
20,24,331.482,421.9,-,299.3,421.9,9940,4960,-,9240,69790
20,25,350.08,464.6,-,283.1,383.7,9430,6470,-,11330,64200
20,26,378.524,461.2,-,279.7,389.9,9600,6530,-,11400,63780
20,27,386.9478,504.7,-,308.1,356.9,12920,7500,-,12390,63400
20,28,418.5644,527.1,-,310.1,426.8,13450,7900,-,13400,59770
20,29,381.6966,500.2,-,316.6,386.3,10060,6890,-,11760,65450
20,30,449.7434,581.9,-,384.4,373.4,14070,8470,-,13150,65260
20,31,561.3314,690.1,-,446,322,15800,10520,-,18540,40240
20,32,639.6618,821.6,-,528.3,336.3,18850,12460,-,20280,42310
20,33,552.2512,710.1,-,352.6,446.1,16140,9970,-,16190,84470
20,34,668.981,823.6,-,402.5,342,20050,12820,-,18220,44920
20,35,773.6768,1135.1,-,462.9,376.9,22700,15010,-,21040,45320
20,36,502.9118,625.3,-,502.7,320.7,18470,10670,-,19890,42520
20,37,542.077,667.3,1402.5,427.4,318,19800,11420,27460,16840,42790
20,38,649.9454,785.3,-,541.7,322.7,23090,13770,-,20920,45250
20,39,630.5816,781.4,-,544,352,22350,13390,-,20420,45100
20,40,899.815,1022.7,-,470.2,304.5,26610,12610,-,21830,32140
20,41,959.1098,1107.7,-,528,389,27360,15020,-,23520,50390
20,42,1016.326,1066.2,-,610.9,363.6,29440,16530,-,25250,32780
20,43,997.5092,1024.9,-,553.8,387.8,28420,10950,-,25740,44380
20,44,950.139,1093,-,551.1,373.1,27780,15630,-,23760,44030
20,45,1125.726,1227.3,-,749.1,335.9,32180,15580,-,31960,43810
20,46,1137.1036,1305.3,-,600.8,393.8,32260,14820,-,29420,33300
20,47,-,-,-,-,368.7,-,-,-,-,34140
20,48,1360.6044,2243.7,-,923.6,374.6,26440,23700,-,32750,44420
20,49,1132.0678,1805.4,-,688.1,336.1,19480,17930,-,27910,31950
20,50,848.6124,1396.4,-,452.3,327.3,14920,13120,-,23880,36490
21,1,1437.075,2268,-,872.5,318.5,32000,26170,-,35480,48210
21,2,839.7544,985.9,-,419.8,266.8,19030,14580,-,25210,35980
21,3,744.3576,855.8,-,331.6,300.6,20040,11560,-,23140,35680
21,4,603.2316,679.7,-,296.7,262.7,16200,8780,-,20770,33540
21,5,654.8684,983.6,-,430,289,14540,15240,-,25760,34920
21,6,563.41,746.2,-,370.1,281.1,13040,9510,-,20710,32260
21,7,542.624,751.9,-,290.3,324.3,14470,12360,-,18860,34240
21,8,458.8236,638.1,-,283.9,376.9,12210,8090,-,14800,26610
21,9,429.0668,762.2,-,235.9,386.9,10860,9490,-,16030,24730
21,10,353.6902,452.2,-,277.8,405.8,8970,7670,-,16030,26590
21,11,377.2112,-,-,204.9,270,11870,-,-,11850,25480
21,12,408.7184,502,-,219.5,263,11160,10530,-,12050,26020
21,13,348.3296,-,-,190.5,245.2,10170,-,-,11480,25480
21,14,357.191,388.4,-,161.4,239.8,9890,8780,-,11360,25480
21,15,392.8554,537.5,-,337.1,258.1,10880,8870,-,20260,28880
21,16,205.672,306.4,-,269,-,5600,5210,-,8760,-
21,17,196.2636,347.1,-,236.1,-,5420,4930,-,7070,-
21,18,150.3156,238.6,-,159.6,-,3720,3580,-,4940,-
21,19,251.5106,333.9,-,281.2,383.9,6820,5230,-,14160,68880
21,20,272.6248,384.4,-,261.8,376.8,7250,4530,-,7980,68420
21,21,0,-,-,-,-,0,-,-,-,-
21,22,222.3008,282.4,-,119.3,340.8,5630,3630,-,6670,63340
21,23,0,-,-,-,-,0,-,-,-,-
21,24,0,-,-,-,-,0,-,-,-,-
21,25,121.3246,-,-,109.4,289.2,3030,-,-,6760,49880
21,26,149.7686,-,-,106,295.4,3220,-,-,6820,49460
21,27,158.083,269.4,-,134.4,262.4,6560,3220,-,7600,49080
21,28,189.6996,278.9,-,136.4,296.8,7090,4110,-,8820,62950
21,29,159.3958,255.1,-,136.8,291.8,5390,3130,-,5890,51130
21,30,220.988,354.7,-,210.7,283.9,7700,4130,-,8360,55940
21,31,332.4666,419.8,-,272.3,344.8,9440,5940,-,13430,55640
21,32,410.9064,499.4,-,354.7,276.7,12350,8000,-,15660,25310
21,33,323.4958,505.9,-,178.9,366.1,9780,6830,-,11930,58540
21,34,440.1162,473.4,-,228.8,412,13690,8350,-,14930,37820
21,35,544.9214,812.9,-,289.2,483.2,16340,10550,-,17110,31570
21,36,274.047,384,-,329,307.1,12110,7570,-,15210,57250
21,37,313.3216,456,-,253.8,348.5,13440,7780,-,12800,57940
21,38,421.19,574.1,-,368,267,16730,10130,-,16510,28560
21,39,401.8262,569.1,-,370.3,272.3,15980,9780,-,15790,28700
21,40,670.9502,761.5,-,296.5,214.8,20250,9240,-,18760,29040
21,41,730.3544,847.5,-,354.4,276.4,21000,11650,-,20550,31480
21,42,787.4612,781,-,437.2,283,23080,13160,-,22290,38490
21,43,768.7538,739.6,-,380.1,303.1,22060,7580,-,22780,32180
21,44,721.3836,793.8,-,377.4,317.4,21420,12930,-,20470,29940
21,45,896.8612,942.1,-,575.4,260.2,25820,12210,-,29000,35220
21,46,908.2388,1020.1,-,427.1,323.1,25900,11450,-,26460,39010
21,47,-,-,-,-,278,-,-,-,-,22950
21,48,1571.7464,2550.9,-,1009.9,369.9,32750,29880,-,37040,47730
21,49,1343.2098,2112.7,-,774.4,275.4,25790,24110,-,32190,25760
21,50,1059.7544,-,-,538.7,296.7,21230,-,-,28170,40200
22,1,1361.042,2002.4,-,807.7,321.7,34690,26910,-,31820,42650
22,2,763.7214,819.3,-,355,294,21720,10430,-,21860,41630
22,3,614.1716,685.2,-,266.8,460.8,17890,9450,-,19470,38450
22,4,473.0456,564,-,231.9,414.9,14070,6880,-,16880,36220
22,5,669.6374,752.9,-,365.2,307.2,19440,12630,-,22310,35660
22,6,479.8284,577.6,-,305.3,410.3,14480,9420,-,17150,23810
22,7,412.438,579.3,-,225.5,476.5,12340,8790,-,14540,36920
22,8,291.1134,435.5,-,219.1,397,8530,5120,-,9950,64290
22,9,298.8808,-,-,171.1,444.2,8640,-,-,11070,66120
22,10,252.2764,-,-,213,443.8,7540,-,-,11070,61240
22,11,200.3114,242.5,-,140.1,367.8,5430,3170,-,6670,57910
22,12,223.8324,281.9,-,154.7,395.7,6110,3780,-,6870,81550
22,13,173.1802,218.9,-,125.7,342.9,5180,3100,-,6520,57910
22,14,170.664,243.4,-,96.6,337.5,4730,3230,-,5860,57910
22,15,415.2824,605.9,-,272.3,418.3,10080,8320,-,16160,31650
22,16,371.413,516.8,-,271.7,388.7,10260,7760,-,18410,29340
22,17,362.0046,553.6,-,276.3,357.9,10090,8750,-,12710,72170
22,18,325.1368,433,-,199.8,374.7,9760,5930,-,10970,72810
22,19,146.049,339.7,-,187.4,-,1440,4450,-,4620,-
22,20,270.6556,477.2,-,216,438,5620,5830,-,14000,72660
22,21,220.1128,287.5,-,118.3,350.3,6440,3710,-,6670,63980
22,22,0,-,-,-,-,0,-,-,-,-
22,23,181.9322,245.1,-,88.9,-,5120,3050,-,6550,-
22,24,235.8664,330,-,156.8,393.6,6770,3940,-,8260,64710
22,25,261.5754,-,-,135.6,340.4,7480,-,-,10430,70520
22,26,290.0194,-,-,132.2,346.6,7660,-,-,10500,70100
22,27,298.3338,382.8,-,160.6,313.6,10990,4830,-,11270,69720
22,28,329.9504,404.3,-,162.6,338.5,11520,5060,-,12070,52790
22,29,286.1904,415.3,-,169.2,343,6890,5490,-,10860,71770
22,30,356.7534,460.1,-,236.9,345.2,9460,5700,-,12030,60180
22,31,472.7174,628.2,-,301.5,386.5,13870,9200,-,16150,35390
22,32,551.1572,698.8,-,385.9,307.9,16780,9710,-,17630,31080
22,33,463.7466,-,-,210.1,409.1,14200,-,-,14660,38690
22,34,580.367,688.7,-,260,406.5,18120,9800,-,17070,40070
22,35,685.1722,1012.3,-,320.4,441.4,20770,12260,-,19390,40470
22,36,414.2978,558.4,-,360.2,385.2,16540,8350,-,17390,37670
22,37,453.5724,604.4,-,285,382.5,17860,8550,-,15630,37940
22,38,561.4408,723.5,-,399.2,295.2,21160,12400,-,18480,43400
22,39,542.077,679.5,-,401.5,303.5,20410,10850,-,18090,34470
22,40,811.201,928.9,-,327.7,246,24680,11590,-,20260,34810
22,41,870.6052,1013.9,-,385.6,307.6,25430,14000,-,22380,37250
22,42,927.712,986.3,-,468.4,317.2,27500,16050,-,23680,44230
22,43,909.0046,934,-,406.3,334.3,26490,10050,-,23970,37950
22,44,861.6344,1002.1,-,408.6,355.6,25850,14730,-,22860,35850
22,45,1037.112,1136.5,1132.5,601.6,294.4,30240,14680,34310,30510,40960
22,46,1048.4896,1240.5,-,453.3,357.3,30330,17220,-,28080,44750
22,47,-,-,-,-,312.2,-,-,-,-,28690
22,48,1495.7134,2285.3,-,945.1,347.1,35440,30620,-,33700,42570
22,49,1267.1768,1847.1,-,709.6,308.6,28480,24850,-,28530,30100
22,50,983.7214,-,-,473.9,299.9,23920,-,-,24500,34640
23,1,1441.6698,1978.9,2576.1,842,287.3,33310,27040,24300,35360,47780
23,2,844.3492,930.8,-,389.3,234.7,20340,14200,-,25410,35370
23,3,724.4468,800.6,-,301.1,268.4,20530,11180,-,23010,35070
23,4,583.3208,624.5,1373.8,266.1,231.5,16690,8400,10350,20640,33110
23,5,659.3538,944.4,-,399.5,257.8,15850,14600,-,25640,34490
23,6,568.0048,691,-,339.5,248.9,14350,9130,-,20910,31650
23,7,522.8226,722.2,-,259.8,293.2,14960,9300,-,18840,33810
23,8,435.5214,582.9,-,253.4,345.7,13550,7600,-,14460,26180
23,9,409.156,707,-,205.4,355.7,11350,9000,-,15580,24300
23,10,333.7794,421,-,247.3,374.6,9460,7240,-,15580,26160
23,11,344.8288,448.8,-,174.4,228.9,10460,5840,-,11510,24390
23,12,368.3498,465.3,-,189,221.8,11140,6330,-,12030,24930
23,13,317.5882,417.3,-,160,204,10210,5630,-,11460,24390
23,14,315.072,373.2,-,130.8,198.7,9780,8290,-,10920,24390
23,15,397.3408,511.3,-,306.6,225.9,12170,8530,-,20130,28270
23,16,215.8462,280.3,-,262,295.3,7070,4870,-,11750,48350
23,17,206.3284,320.9,-,228.5,264.3,6890,4590,-,8390,67420
23,18,156.8796,212.5,-,152.1,-,5190,3240,-,6320,-
23,19,231.5998,307.7,-,249.6,-,7330,4890,-,9330,-
23,20,252.714,357.2,-,229.3,344.4,7760,5320,-,7530,67910
23,21,0,-,-,-,-,0,-,-,-,-
23,22,180.1818,245.3,-,88.7,-,5530,3050,-,6550,-
23,23,0,-,-,-,-,0,-,-,-,-
23,24,0,-,-,-,-,0,-,-,-,-
23,25,118.0426,225.2,-,78.9,256.8,3680,2990,-,6200,49370
23,26,146.4866,221.8,-,75.5,263,3860,3050,-,6260,48950
23,27,154.801,242.4,-,103.9,230,7210,2640,-,7150,48570
23,28,186.4176,-,-,105.9,264.4,7740,-,-,8590,62440
23,29,142.6576,228.9,-,112.4,259.4,2890,2790,-,6620,50620
23,30,213.2206,327.6,-,180.2,251.5,5460,3550,-,7910,55430
23,31,329.1846,452.6,-,241.8,303.7,10090,6540,-,13090,54550
23,32,407.6244,538.2,-,324.1,244.5,13140,8290,-,15320,24700
23,33,320.2138,-,-,148.4,325,10430,-,-,11590,57450
23,34,436.8342,-,-,198.3,366.1,14340,-,-,14590,58180
23,35,541.6394,851.7,-,258.7,401,16990,10840,-,16990,58580
23,36,270.765,343.8,-,298.5,274.7,12760,6990,-,14870,56740
23,37,309.9302,-,467.4,223.2,307.4,14090,-,18540,12780,56850
23,38,417.908,547.9,-,337.5,235.9,17380,9790,-,16390,28130
23,39,398.5442,521.2,-,339.8,240.2,16630,9290,-,15780,28090
23,40,667.6682,706.3,-,266,182.6,20900,8860,-,18740,28430
23,41,727.0724,791.3,-,323.8,244.2,21650,11270,-,20430,30870
23,42,784.1792,754.8,-,406.7,251.8,23720,12820,-,22160,38060
23,43,765.4718,713.5,-,349.6,270.9,22710,7240,-,22660,31570
23,44,718.1016,781.6,893.5,346.9,286.2,22070,11920,26410,20350,29510
23,45,893.5792,915.9,-,544.9,229,26460,11870,-,28880,34790
23,46,904.9568,993.9,1181.5,396.6,291.9,26550,11110,32210,26340,38580
23,47,-,-,-,-,246.8,-,-,-,-,22520
23,48,1576.3412,2261.7,-,979.4,338.7,34060,30750,-,36910,47300
23,49,1347.8046,1823.5,2496.2,743.9,244.2,27100,24980,17530,32070,25330
23,50,1064.3492,1414.5,-,508.1,265.5,22540,20170,-,28040,39770
24,1,1520.4378,2270.1,-,910,355,35370,31330,-,37070,49510
24,2,923.1172,1082,-,457.4,298.4,22400,14880,-,27120,37310
24,3,803.3242,1045.9,-,369.1,332.1,22630,12700,-,24720,37010
24,4,662.0888,710.2,-,334.2,299.2,18790,9210,-,22350,34840
24,5,738.1218,1015.7,-,467.5,325.5,17910,17080,-,27350,36220
24,6,646.7728,776.7,-,407.6,312.6,16410,9940,-,22620,33590
24,7,601.5906,782.4,-,327.8,360.8,17060,12790,-,20550,35540
24,8,490.4402,682.6,-,321.4,413.4,14770,8340,-,16170,27910
24,9,488.0334,643.1,-,273.4,423.4,13450,8890,-,17290,26030
24,10,412.6568,502.7,-,315.3,442.3,11560,8010,-,17290,27890
